Solute,Solvent,Temperature,LogS
Cc1cccc(C(=O)O)c1N,CCC(C)=O,288,-0.050319955055977
Cc1cccc(C(=O)O)c1N,CCC(C)=O,293,-0.0115091545977573
Cc1cccc(C(=O)O)c1N,CCC(C)=O,298,0.0240557806107815
Cc1cccc(C(=O)O)c1N,CCC(C)=O,303,0.0593250293340965
Cc1cccc(C(=O)O)c1N,CCC(C)=O,308,0.0953546517624414
Cc1cccc(C(=O)O)c1N,CCC(C)=O,313,0.1284604580838269
Cc1cccc(C(=O)O)c1N,CCC(C)=O,318,0.1606750286044146
Cc1cccc(C(=O)O)c1N,CCCCO,278,-0.8868942656551206
Cc1cccc(C(=O)O)c1N,CCCCO,283,-0.8008292158764931
Cc1cccc(C(=O)O)c1N,CCCCO,288,-0.7156498791615687
Cc1cccc(C(=O)O)c1N,CCCCO,293,-0.6368793475114001
Cc1cccc(C(=O)O)c1N,CCCCO,298,-0.5596418286692231
Cc1cccc(C(=O)O)c1N,CCCCO,303,-0.4870667563493717
Cc1cccc(C(=O)O)c1N,CCCCO,308,-0.4170648858696472
Cc1cccc(C(=O)O)c1N,CCCCO,313,-0.3461813558312395
Cc1cccc(C(=O)O)c1N,CCCCO,318,-0.2765788107388912
Cc1cccc(C(=O)O)c1N,CCCO,278,-0.6873962155115917
Cc1cccc(C(=O)O)c1N,CCCO,283,-0.617765155051847
Cc1cccc(C(=O)O)c1N,CCCO,288,-0.5446600256514957
Cc1cccc(C(=O)O)c1N,CCCO,293,-0.4736657713752805
Cc1cccc(C(=O)O)c1N,CCCO,298,-0.4086892160141178
Cc1cccc(C(=O)O)c1N,CCCO,303,-0.3416696974431786
Cc1cccc(C(=O)O)c1N,CCCO,308,-0.27901196232194
Cc1cccc(C(=O)O)c1N,CCCO,313,-0.2201370479065744
Cc1cccc(C(=O)O)c1N,CCCO,318,-0.1594952625633911
Cc1cccc(C(=O)O)c1N,CCO,278,-0.5131095090757133
Cc1cccc(C(=O)O)c1N,CCO,283,-0.4425188092686296
Cc1cccc(C(=O)O)c1N,CCO,288,-0.3759907871787014
Cc1cccc(C(=O)O)c1N,CCO,293,-0.3103198030536022
Cc1cccc(C(=O)O)c1N,CCO,298,-0.246521744117844
Cc1cccc(C(=O)O)c1N,CCO,303,-0.1857150721600305
Cc1cccc(C(=O)O)c1N,CCO,308,-0.1259758555699768
Cc1cccc(C(=O)O)c1N,CCO,313,-0.0690865264116654
Cc1cccc(C(=O)O)c1N,CCO,318,-0.0134419261530519
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,278,-0.5149216607976765
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,283,-0.4477015109985517
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,288,-0.3809125259291053
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,293,-0.3202446676246517
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,298,-0.2611651129554174
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,303,-0.2053525711020866
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,308,-0.1518134155267965
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,313,-0.0981785548742345
Cc1cccc(C(=O)O)c1N,CCOC(C)=O,318,-0.0482033605205739
Cc1cccc(C(=O)O)c1N,CO,278,-0.2995088192219496
Cc1cccc(C(=O)O)c1N,CO,283,-0.231534947675129
Cc1cccc(C(=O)O)c1N,CO,288,-0.1683235235062003
Cc1cccc(C(=O)O)c1N,CO,293,-0.1060546766771392
Cc1cccc(C(=O)O)c1N,CO,298,-0.0448479453028823
Cc1cccc(C(=O)O)c1N,CO,303,0.0140428887638807
Cc1cccc(C(=O)O)c1N,CO,308,0.0690596848819023
Cc1cccc(C(=O)O)c1N,CO,313,0.1224452254862222
Cc1cccc(C(=O)O)c1N,CO,318,0.174423370201386
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,278,-1.976548162382075
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,283,-1.8616360940870489
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,288,-1.7585815063524557
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,293,-1.654434714263207
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,298,-1.5541086881690052
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,303,-1.4489400648189812
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,308,-1.34294197112127
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,313,-1.2438478688937422
Cc1cccc(C(=O)O)c1N,Cc1ccccc1,318,-1.136686720611152
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,297,-0.9586871104244792
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,301,-0.8933226419651423
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,303,-0.8302705109639846
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,307,-0.7647557977419847
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,311,-0.6881789490465561
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,315,-0.6195654703521399
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,318,-0.5488048189113298
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,322,-0.4821079539388038
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,326,-0.4164036486776747
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,330,-0.3547447382722034
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,333,-0.2980796573222203
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,337,-0.2399953434397225
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,301,-0.7178565351298303
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,304,-0.6685373898258405
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,308,-0.6110316363422448
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,313,-0.5497088816191145
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,316,-0.4901502981541271
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,320,-0.4294948757811252
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,324,-0.3683679611868951
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,328,-0.3105291293911238
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,332,-0.2574567032259554
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,336,-0.2068087468414746
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,340,-0.1548845901484928
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCCCO,343,-0.1162422382542903
Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,298,-2.0819992798960456
Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,303,-2.0846641391849534
Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,308,-2.000209371874638
Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,313,-1.965149173480477
Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,318,-1.900966159704443
Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,323,-1.845774294437044
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)=O,298,-1.136789169776447
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)=O,303,-1.131938935899667
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)=O,308,-1.062557896732167
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)=O,313,-1.0335971353405908
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)=O,318,-0.9576969711952134
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)=O,323,-0.8940908550422259
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)O,298,-1.584591420672408
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)O,303,-1.508158867186303
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)O,308,-1.4761965056932205
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)O,313,-1.3755090110442485
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)O,318,-1.294871882734339
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(C)O,323,-1.1756234185813303
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCO,298,-1.4896190263580276
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCO,303,-1.469735038461487
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCO,308,-1.392976568987805
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCO,313,-1.27049472065921
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCO,318,-1.2099384089843854
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCO,323,-1.1574298531517972
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,298,-1.402649433401857
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,303,-1.3433923026831551
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,308,-1.2591811367752856
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,313,-1.1512747690655951
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,318,-1.107947796806432
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,323,-1.026400265785421
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CN(C)C=O,298,-0.6555940883341907
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CN(C)C=O,303,-0.5726529506474601
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CN(C)C=O,308,-0.4535318522428353
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CN(C)C=O,313,-0.3804877934275866
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CN(C)C=O,318,-0.3050531183438383
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CN(C)C=O,323,-0.1582965518951923
Cc1cccc(Nc2ccccc2C(=O)O)c1C,O,313,-3.2590017917436476
Cc1cccc(Nc2ccccc2C(=O)O)c1C,O,318,-2.782756034439678
Cc1cccc(Nc2ccccc2C(=O)O)c1C,O,323,-2.561861432413956
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,283,-2.016928899325794
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,286,-1.957168487184557
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,288,-1.8984998383685527
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,291,-1.832624377073921
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,293,-1.7764875898792585
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,296,-1.7103059022610814
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,298,-1.6523265054026404
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,301,-1.591424010318861
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,303,-1.5358776231827669
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,306,-1.4727168579056535
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,308,-1.414215140326239
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,311,-1.353468575607255
Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,313,-1.2949083857683077
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,283,0.3777445981966393
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,286,0.3515322215363182
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,288,0.374198841106206
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,291,0.3960322795543866
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,293,0.4180687155738626
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,296,0.4413215275031672
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,298,0.4636166703338656
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,301,0.4850331253698178
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,303,0.5065836076220576
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,306,0.5278917343795549
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,308,0.548793616938738
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,311,0.5703698766876624
Cc1cccc([N+](=O)[O-])c1N,C1COCCO1,313,0.5902908687988669
Cc1cccc([N+](=O)[O-])c1N,CC#N,278,-0.0903871746773748
Cc1cccc([N+](=O)[O-])c1N,CC#N,281,-0.044583100642176
Cc1cccc([N+](=O)[O-])c1N,CC#N,283,0.0089897762318784
Cc1cccc([N+](=O)[O-])c1N,CC#N,286,0.0544517386286179
Cc1cccc([N+](=O)[O-])c1N,CC#N,288,0.1090216054776591
Cc1cccc([N+](=O)[O-])c1N,CC#N,291,0.1583871738240517
Cc1cccc([N+](=O)[O-])c1N,CC#N,293,0.2062895691417721
Cc1cccc([N+](=O)[O-])c1N,CC#N,296,0.2579677093696177
Cc1cccc([N+](=O)[O-])c1N,CC#N,298,0.303465634485977
Cc1cccc([N+](=O)[O-])c1N,CC#N,301,0.3495192728778694
Cc1cccc([N+](=O)[O-])c1N,CC#N,303,0.3961416579099814
Cc1cccc([N+](=O)[O-])c1N,CC#N,306,0.4417862499243116
Cc1cccc([N+](=O)[O-])c1N,CC#N,308,0.4873041306529285
Cc1cccc([N+](=O)[O-])c1N,CC#N,311,0.5317822892999001
Cc1cccc([N+](=O)[O-])c1N,CC#N,313,0.5746299802692485
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,278,0.1950717770681456
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,281,0.2272964480103988
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,283,0.258739202844911
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,286,0.2915294316309016
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,288,0.3223678505067121
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,291,0.3533266634356524
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,293,0.381524781801966
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,296,0.4107912532939128
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,298,0.4388615948328432
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,301,0.4664298263322154
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,303,0.4957048962975728
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,306,0.5229214879275448
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,308,0.5478425623335524
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,311,0.5743064301137459
Cc1cccc([N+](=O)[O-])c1N,CC(C)=O,313,0.5997737324255856
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,278,-0.940926794283658
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,281,-0.9008806241922056
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,283,-0.8557227708493266
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,286,-0.8023971267719447
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,288,-0.7574767546718348
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,291,-0.7137612451153755
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,293,-0.6702817793060628
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,296,-0.6223703602198667
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,298,-0.5794926469803697
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,301,-0.5352756922495258
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,303,-0.4927775620711847
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,306,-0.4481523371573952
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,308,-0.4056751814058422
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,311,-0.3620913376510877
Cc1cccc([N+](=O)[O-])c1N,CC(C)O,313,-0.3185751752078318
Cc1cccc([N+](=O)[O-])c1N,CCCO,278,-0.8335242511898296
Cc1cccc([N+](=O)[O-])c1N,CCCO,281,-0.7885068956165397
Cc1cccc([N+](=O)[O-])c1N,CCCO,283,-0.7456350241492193
Cc1cccc([N+](=O)[O-])c1N,CCCO,286,-0.6976755253621104
Cc1cccc([N+](=O)[O-])c1N,CCCO,288,-0.6533953622324541
Cc1cccc([N+](=O)[O-])c1N,CCCO,291,-0.6091416716966193
Cc1cccc([N+](=O)[O-])c1N,CCCO,293,-0.5672603788897518
Cc1cccc([N+](=O)[O-])c1N,CCCO,296,-0.5236224311425169
Cc1cccc([N+](=O)[O-])c1N,CCCO,298,-0.4815495981684536
Cc1cccc([N+](=O)[O-])c1N,CCCO,301,-0.4379983449857491
Cc1cccc([N+](=O)[O-])c1N,CCCO,303,-0.3939121624217017
Cc1cccc([N+](=O)[O-])c1N,CCCO,306,-0.3534646244339438
Cc1cccc([N+](=O)[O-])c1N,CCCO,308,-0.3113722009669989
Cc1cccc([N+](=O)[O-])c1N,CCCO,311,-0.2693849922311955
Cc1cccc([N+](=O)[O-])c1N,CCCO,313,-0.2286164680588054
Cc1cccc([N+](=O)[O-])c1N,CCO,278,-0.7505152413898247
Cc1cccc([N+](=O)[O-])c1N,CCO,281,-0.7091112718324092
Cc1cccc([N+](=O)[O-])c1N,CCO,283,-0.664854085521981
Cc1cccc([N+](=O)[O-])c1N,CCO,286,-0.6204974952862399
Cc1cccc([N+](=O)[O-])c1N,CCO,288,-0.5767801113221529
Cc1cccc([N+](=O)[O-])c1N,CCO,291,-0.5339447915562718
Cc1cccc([N+](=O)[O-])c1N,CCO,293,-0.4877817980664651
Cc1cccc([N+](=O)[O-])c1N,CCO,296,-0.4452453313939146
Cc1cccc([N+](=O)[O-])c1N,CCO,298,-0.4016476057146145
Cc1cccc([N+](=O)[O-])c1N,CCO,301,-0.3610578992454133
Cc1cccc([N+](=O)[O-])c1N,CCO,303,-0.316754987735756
Cc1cccc([N+](=O)[O-])c1N,CCO,306,-0.2758075559951718
Cc1cccc([N+](=O)[O-])c1N,CCO,308,-0.2338085090458826
Cc1cccc([N+](=O)[O-])c1N,CCO,311,-0.1934464986106308
Cc1cccc([N+](=O)[O-])c1N,CCO,313,-0.1522629292150262
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,278,-0.0576752043607318
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,281,-0.0185472130177371
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,283,0.018496460870968
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,286,0.0562004686623995
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,288,0.0953495900694194
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,291,0.1280545109971953
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,293,0.1625557264523887
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,296,0.1971188243457914
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,298,0.2302147308782508
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,301,0.2641146633722336
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,303,0.2960067279767036
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,306,0.3283843111434336
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,308,0.3590633367517745
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,311,0.3901662963149457
Cc1cccc([N+](=O)[O-])c1N,CCOC(C)=O,313,0.4212773225772724
Cc1cccc([N+](=O)[O-])c1N,CO,278,-0.7311836818141155
Cc1cccc([N+](=O)[O-])c1N,CO,281,-0.6823867734004503
Cc1cccc([N+](=O)[O-])c1N,CO,283,-0.6404750813113476
Cc1cccc([N+](=O)[O-])c1N,CO,286,-0.5959408757921165
Cc1cccc([N+](=O)[O-])c1N,CO,288,-0.5511167283466084
Cc1cccc([N+](=O)[O-])c1N,CO,291,-0.5110724021301515
Cc1cccc([N+](=O)[O-])c1N,CO,293,-0.4626393304904092
Cc1cccc([N+](=O)[O-])c1N,CO,296,-0.4193221563205105
Cc1cccc([N+](=O)[O-])c1N,CO,298,-0.3735680272344021
Cc1cccc([N+](=O)[O-])c1N,CO,301,-0.3292348494556144
Cc1cccc([N+](=O)[O-])c1N,CO,303,-0.2855534525100811
Cc1cccc([N+](=O)[O-])c1N,CO,306,-0.2446174160038869
Cc1cccc([N+](=O)[O-])c1N,CO,308,-0.1995290659015747
Cc1cccc([N+](=O)[O-])c1N,CO,311,-0.1572699668691861
Cc1cccc([N+](=O)[O-])c1N,CO,313,-0.1131179600533278
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,278,-0.6453189778461725
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,281,-0.5941476941204685
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,283,-0.5439599107068025
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,286,-0.4960976545407599
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,288,-0.4496125732862018
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,291,-0.4054406205266155
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,293,-0.3550676222846303
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,296,-0.3104204847326424
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,298,-0.2648101154977437
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,301,-0.2188985740542181
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,303,-0.1745090340704539
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,306,-0.1269921038381309
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,308,-0.0825923432652414
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,311,-0.0378262868460053
Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,313,0.0070798937873555
Cc1ccccc1S(N)(=O)=O,CC#N,273,-0.4856787253569712
Cc1ccccc1S(N)(=O)=O,CC#N,279,-0.4208781490400767
Cc1ccccc1S(N)(=O)=O,CC#N,283,-0.1866717693743667
Cc1ccccc1S(N)(=O)=O,CC#N,284,-0.3725347681858089
Cc1ccccc1S(N)(=O)=O,CC#N,288,-0.1426885497362661
Cc1ccccc1S(N)(=O)=O,CC#N,289,-0.3054713378086874
Cc1ccccc1S(N)(=O)=O,CC#N,293,-0.170454959704769
Cc1ccccc1S(N)(=O)=O,CC#N,298,-0.0463740204124532
Cc1ccccc1S(N)(=O)=O,CC#N,299,-0.183216260135669
Cc1ccccc1S(N)(=O)=O,CC#N,303,-0.0611276293618303
Cc1ccccc1S(N)(=O)=O,CC#N,308,0.0468486309060466
Cc1ccccc1S(N)(=O)=O,CC#N,309,-0.0515553097920458
Cc1ccccc1S(N)(=O)=O,CC#N,313,0.044023426849601
Cc1ccccc1S(N)(=O)=O,CC#N,318,0.1319793836257402
Cc1ccccc1S(N)(=O)=O,CC#N,319,0.0662207359893069
Cc1ccccc1S(N)(=O)=O,CC#N,324,0.1201796551134003
Cc1ccccc1S(N)(=O)=O,CC(C)=O,273,0.0080454341277003
Cc1ccccc1S(N)(=O)=O,CC(C)=O,279,0.0380401609856268
Cc1ccccc1S(N)(=O)=O,CC(C)=O,284,0.0656965190707408
Cc1ccccc1S(N)(=O)=O,CC(C)=O,289,0.0950260168712031
Cc1ccccc1S(N)(=O)=O,CC(C)=O,294,0.1215599124643737
Cc1ccccc1S(N)(=O)=O,CC(C)=O,299,0.1526566416861634
Cc1ccccc1S(N)(=O)=O,CC(C)=O,303,0.1817710422485116
Cc1ccccc1S(N)(=O)=O,CC(C)=O,309,0.2185839022053933
Cc1ccccc1S(N)(=O)=O,CC(C)=O,313,0.2489597526647156
Cc1ccccc1S(N)(=O)=O,CC(C)=O,318,0.281979693009841
Cc1ccccc1S(N)(=O)=O,CC(C)=O,323,0.3137883832485399
Cc1ccccc1S(N)(=O)=O,CC(C)CO,273,-1.6453940076467286
Cc1ccccc1S(N)(=O)=O,CC(C)CO,279,-1.505363163216545
Cc1ccccc1S(N)(=O)=O,CC(C)CO,284,-1.4020958449946086
Cc1ccccc1S(N)(=O)=O,CC(C)CO,289,-1.286409067848323
Cc1ccccc1S(N)(=O)=O,CC(C)CO,294,-1.194504313495495
Cc1ccccc1S(N)(=O)=O,CC(C)CO,299,-1.0825677839536711
Cc1ccccc1S(N)(=O)=O,CC(C)CO,303,-0.9995713984765348
Cc1ccccc1S(N)(=O)=O,CC(C)CO,309,-0.8922952307713325
Cc1ccccc1S(N)(=O)=O,CC(C)CO,313,-0.8148164322288494
Cc1ccccc1S(N)(=O)=O,CC(C)CO,318,-0.7271531429709936
Cc1ccccc1S(N)(=O)=O,CC(C)CO,323,-0.6464863211212796
Cc1ccccc1S(N)(=O)=O,CC(C)O,273,-1.3372278034496978
Cc1ccccc1S(N)(=O)=O,CC(C)O,279,-1.2087902454655153
Cc1ccccc1S(N)(=O)=O,CC(C)O,283,-0.5806348605177902
Cc1ccccc1S(N)(=O)=O,CC(C)O,284,-1.1140226814830492
Cc1ccccc1S(N)(=O)=O,CC(C)O,288,-0.5371360873565229
Cc1ccccc1S(N)(=O)=O,CC(C)O,289,-1.0025254411508893
Cc1ccccc1S(N)(=O)=O,CC(C)O,293,-0.492066826620526
Cc1ccccc1S(N)(=O)=O,CC(C)O,294,-0.9220862005829926
Cc1ccccc1S(N)(=O)=O,CC(C)O,298,-0.4451088933083003
Cc1ccccc1S(N)(=O)=O,CC(C)O,299,-0.8254420006687917
Cc1ccccc1S(N)(=O)=O,CC(C)O,303,-0.5778285580438287
Cc1ccccc1S(N)(=O)=O,CC(C)O,308,-0.3638825755629089
Cc1ccccc1S(N)(=O)=O,CC(C)O,309,-0.6482515422542364
Cc1ccccc1S(N)(=O)=O,CC(C)O,313,-0.4482247351137125
Cc1ccccc1S(N)(=O)=O,CC(C)O,318,-0.387973376558645
Cc1ccccc1S(N)(=O)=O,CC(C)O,323,-0.4176874765803695
Cc1ccccc1S(N)(=O)=O,CCCCCO,273,-1.5935670790793697
Cc1ccccc1S(N)(=O)=O,CCCCCO,279,-1.467645370067225
Cc1ccccc1S(N)(=O)=O,CCCCCO,284,-1.370849021895107
Cc1ccccc1S(N)(=O)=O,CCCCCO,289,-1.2771783509035388
Cc1ccccc1S(N)(=O)=O,CCCCCO,293,-1.1854939509751856
Cc1ccccc1S(N)(=O)=O,CCCCCO,299,-1.093933472439021
Cc1ccccc1S(N)(=O)=O,CCCCCO,303,-1.005086789024884
Cc1ccccc1S(N)(=O)=O,CCCCCO,309,-0.9143350177769168
Cc1ccccc1S(N)(=O)=O,CCCCCO,313,-0.8444040250925574
Cc1ccccc1S(N)(=O)=O,CCCCCO,319,-0.7536702464631101
Cc1ccccc1S(N)(=O)=O,CCCCCO,324,-0.6859066963294924
Cc1ccccc1S(N)(=O)=O,CCCCO,273,-1.4213160385294483
Cc1ccccc1S(N)(=O)=O,CCCCO,279,-1.3015942048826266
Cc1ccccc1S(N)(=O)=O,CCCCO,283,-0.6370069784399511
Cc1ccccc1S(N)(=O)=O,CCCCO,284,-1.2132483231617108
Cc1ccccc1S(N)(=O)=O,CCCCO,288,-0.595248356941677
Cc1ccccc1S(N)(=O)=O,CCCCO,289,-1.0966987164324196
Cc1ccccc1S(N)(=O)=O,CCCCO,293,-0.5516177774973385
Cc1ccccc1S(N)(=O)=O,CCCCO,294,-1.0437500103850412
Cc1ccccc1S(N)(=O)=O,CCCCO,298,-0.5075218674161837
