Solute,Solvent,Temperature,LogS
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC#N,298,-3.039660330905225
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC#N,303,-2.9287374195874953
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC#N,308,-2.829250504202312
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC#N,313,-2.743709402590094
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,273,-2.333186419291146
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,278,-2.287863412964132
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,283,-2.2317976199305543
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,288,-2.179227173596151
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,293,-2.118015024101557
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,298,-2.0610648108809735
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,303,-2.0008230198659
<<<<<<< HEAD
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,308,-1.9476837550688342
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,313,-1.8992443884641625
=======
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,308,-1.9476837550688344
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,313,-1.8992443884641623
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,273,-2.2173853058093664
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,278,-2.165380021620852
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,283,-2.106481441364515
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,288,-2.0440361321629923
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,293,-1.9843837039341288
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,298,-1.921758769555345
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,303,-1.8613210307653285
<<<<<<< HEAD
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,308,-1.8077613659541145
=======
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,308,-1.8077613659541143
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,313,-1.7580221932200186
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,273,-3.045502113984257
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,278,-2.9219798716880976
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,283,-2.833106360982886
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,288,-2.7501069266320526
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,293,-2.68132409542255
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,298,-2.6154021795464755
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,303,-2.544905839542936
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,308,-2.477188529315716
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,313,-2.4126739946254365
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,273,-2.102372709556046
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,278,-2.0463893821755565
<<<<<<< HEAD
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,283,-1.9859745617927327
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,288,-1.9306851564092942
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,293,-1.8753623723743718
=======
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,283,-1.985974561792733
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,288,-1.9306851564092944
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,293,-1.875362372374372
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,298,-1.823828419176923
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,303,-1.7756033896878567
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,308,-1.733985133931141
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccccc1,313,-1.6924805858019671
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1,O,298,-4.373239626943274
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl,O,298,-5.072209631279293
Cc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)nc1,O,298,-4.203822618613472
<<<<<<< HEAD
Cc1ccc(S(N)(=O)=O)cc1,CC#N,283,0.17757016019987854
Cc1ccc(S(N)(=O)=O)cc1,CC#N,288,0.2114178418229306
Cc1ccc(S(N)(=O)=O)cc1,CC#N,293,0.2599899826573838
Cc1ccc(S(N)(=O)=O)cc1,CC#N,298,0.30223823522745047
Cc1ccc(S(N)(=O)=O)cc1,CC#N,303,0.34580778694328007
Cc1ccc(S(N)(=O)=O)cc1,CC#N,308,0.38515159633826374
Cc1ccc(S(N)(=O)=O)cc1,CC#N,313,0.42402242197358436
=======
Cc1ccc(S(N)(=O)=O)cc1,CC#N,283,0.1775701601998785
Cc1ccc(S(N)(=O)=O)cc1,CC#N,288,0.2114178418229306
Cc1ccc(S(N)(=O)=O)cc1,CC#N,293,0.2599899826573838
Cc1ccc(S(N)(=O)=O)cc1,CC#N,298,0.3022382352274504
Cc1ccc(S(N)(=O)=O)cc1,CC#N,303,0.34580778694328
Cc1ccc(S(N)(=O)=O)cc1,CC#N,308,0.3851515963382637
Cc1ccc(S(N)(=O)=O)cc1,CC#N,313,0.4240224219735843
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc(S(N)(=O)=O)cc1,CC#N,318,0.4654802645280252
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,283,-0.5713134831163595
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,288,-0.5152342459086932
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,293,-0.4563280457025323
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,298,-0.3999817286665513
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,303,-0.3481238725502469
<<<<<<< HEAD
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,308,-0.29807939491241814
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,313,-0.24584698777965164
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,318,-0.19013163662992552
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,283,-0.5739888663410418
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,288,-0.5130163593894334
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,293,-0.46229581895882543
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,298,-0.41076346707571804
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,303,-0.36162482323135997
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,308,-0.3143961341475888
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,313,-0.27167230524317093
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,318,-0.22231858767839224
Cc1ccc(S(N)(=O)=O)cc1,CCCO,283,-0.4350703666740606
Cc1ccc(S(N)(=O)=O)cc1,CCCO,288,-0.37599984207062426
Cc1ccc(S(N)(=O)=O)cc1,CCCO,293,-0.3196810854285361
Cc1ccc(S(N)(=O)=O)cc1,CCCO,298,-0.2574302508745401
Cc1ccc(S(N)(=O)=O)cc1,CCCO,303,-0.20662628182455067
Cc1ccc(S(N)(=O)=O)cc1,CCCO,308,-0.1469071098848954
Cc1ccc(S(N)(=O)=O)cc1,CCCO,313,-0.09692362701076848
Cc1ccc(S(N)(=O)=O)cc1,CCCO,318,-0.04755859029054767
Cc1ccc(S(N)(=O)=O)cc1,CCO,283,-0.22511065154508286
Cc1ccc(S(N)(=O)=O)cc1,CCO,288,-0.1706720151288475
Cc1ccc(S(N)(=O)=O)cc1,CCO,293,-0.1146061539586966
Cc1ccc(S(N)(=O)=O)cc1,CCO,298,-0.04919559055339831
Cc1ccc(S(N)(=O)=O)cc1,CCO,303,0.013209157341267302
Cc1ccc(S(N)(=O)=O)cc1,CCO,308,0.07264283830343898
Cc1ccc(S(N)(=O)=O)cc1,CCO,313,0.12775085122221008
Cc1ccc(S(N)(=O)=O)cc1,CCO,318,0.18282557388921958
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,283,-0.12332298598594835
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,288,-0.09261999027677767
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,293,-0.057163378705028786
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,298,-0.017817136782066745
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,303,0.021175443896279515
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,308,0.05765288159617874
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,313,0.08904336164454028
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,318,0.11785800469222676
Cc1ccc(S(N)(=O)=O)cc1,CO,283,0.04182362139099379
Cc1ccc(S(N)(=O)=O)cc1,CO,288,0.09807014953482485
Cc1ccc(S(N)(=O)=O)cc1,CO,293,0.1477401426346952
Cc1ccc(S(N)(=O)=O)cc1,CO,298,0.20120155135824003
Cc1ccc(S(N)(=O)=O)cc1,CO,303,0.25049589410911693
Cc1ccc(S(N)(=O)=O)cc1,CO,308,0.30190606437034817
Cc1ccc(S(N)(=O)=O)cc1,CO,313,0.3513262866486584
Cc1ccc(S(N)(=O)=O)cc1,CO,318,0.3975926929975536
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,294,0.08846129895267711
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,299,0.1540267960800437
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,306,0.21348084392710967
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,311,0.2635560795131288
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,318,0.30808722733574195
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,323,0.3409223795925859
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,328,0.37323773997487764
=======
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,308,-0.2980793949124181
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,313,-0.2458469877796516
Cc1ccc(S(N)(=O)=O)cc1,CC(C)O,318,-0.1901316366299255
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,283,-0.5739888663410418
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,288,-0.5130163593894334
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,293,-0.4622958189588254
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,298,-0.410763467075718
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,303,-0.3616248232313599
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,308,-0.3143961341475888
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,313,-0.2716723052431709
Cc1ccc(S(N)(=O)=O)cc1,CCCCO,318,-0.2223185876783922
Cc1ccc(S(N)(=O)=O)cc1,CCCO,283,-0.4350703666740606
Cc1ccc(S(N)(=O)=O)cc1,CCCO,288,-0.3759998420706242
Cc1ccc(S(N)(=O)=O)cc1,CCCO,293,-0.3196810854285361
Cc1ccc(S(N)(=O)=O)cc1,CCCO,298,-0.2574302508745401
Cc1ccc(S(N)(=O)=O)cc1,CCCO,303,-0.2066262818245506
Cc1ccc(S(N)(=O)=O)cc1,CCCO,308,-0.1469071098848954
Cc1ccc(S(N)(=O)=O)cc1,CCCO,313,-0.0969236270107684
Cc1ccc(S(N)(=O)=O)cc1,CCCO,318,-0.0475585902905476
Cc1ccc(S(N)(=O)=O)cc1,CCO,283,-0.2251106515450828
Cc1ccc(S(N)(=O)=O)cc1,CCO,288,-0.1706720151288475
Cc1ccc(S(N)(=O)=O)cc1,CCO,293,-0.1146061539586966
Cc1ccc(S(N)(=O)=O)cc1,CCO,298,-0.0491955905533983
Cc1ccc(S(N)(=O)=O)cc1,CCO,303,0.0132091573412673
Cc1ccc(S(N)(=O)=O)cc1,CCO,308,0.0726428383034389
Cc1ccc(S(N)(=O)=O)cc1,CCO,313,0.12775085122221
Cc1ccc(S(N)(=O)=O)cc1,CCO,318,0.1828255738892195
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,283,-0.1233229859859483
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,288,-0.0926199902767776
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,293,-0.0571633787050287
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,298,-0.0178171367820667
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,303,0.0211754438962795
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,308,0.0576528815961787
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,313,0.0890433616445402
Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,318,0.1178580046922267
Cc1ccc(S(N)(=O)=O)cc1,CO,283,0.0418236213909937
Cc1ccc(S(N)(=O)=O)cc1,CO,288,0.0980701495348248
Cc1ccc(S(N)(=O)=O)cc1,CO,293,0.1477401426346952
Cc1ccc(S(N)(=O)=O)cc1,CO,298,0.20120155135824
Cc1ccc(S(N)(=O)=O)cc1,CO,303,0.2504958941091169
Cc1ccc(S(N)(=O)=O)cc1,CO,308,0.3019060643703481
Cc1ccc(S(N)(=O)=O)cc1,CO,313,0.3513262866486584
Cc1ccc(S(N)(=O)=O)cc1,CO,318,0.3975926929975536
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,294,0.0884612989526771
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,299,0.1540267960800437
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,306,0.2134808439271096
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,311,0.2635560795131288
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,318,0.3080872273357419
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,323,0.3409223795925859
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,328,0.3732377399748776
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,334,0.4015019129075754
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,291,0.2611754314330118
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,292,0.2748406495668838
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,294,0.3007932623414814
<<<<<<< HEAD
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,298,0.33438786097677703
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,303,0.3718637176558607
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,307,0.40651747714319025
=======
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,298,0.334387860976777
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,303,0.3718637176558607
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,307,0.4065174771431902
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,312,0.437860697549952
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,315,0.4671017027020275
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,320,0.4947738085028302
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,324,0.5222522306353602
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCCCO,328,0.5496656209182234
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,293,-0.5565804822111527
<<<<<<< HEAD
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,299,-0.43681492160686675
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,306,-0.3301707998474514
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,312,-0.19024814335891355
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,319,-0.06524622459588801
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,323,0.009629679301931407
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,326,0.075307803897473
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,333,0.2152568466619075
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,340,0.34291443467355764
=======
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,299,-0.4368149216068667
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,306,-0.3301707998474514
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,312,-0.1902481433589135
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,319,-0.065246224595888
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,323,0.0096296793019314
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,326,0.075307803897473
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,333,0.2152568466619075
Cc1ccc2cc(C)ccc2c1,C1CCCCC1,340,0.3429144346735576
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc2cc(C)ccc2c1,CC(C)O,287,-1.1471665154424768
Cc1ccc2cc(C)ccc2c1,CC(C)O,295,-1.026420961441949
Cc1ccc2cc(C)ccc2c1,CC(C)O,301,-0.8962865815395551
Cc1ccc2cc(C)ccc2c1,CC(C)O,310,-0.758566451758419
Cc1ccc2cc(C)ccc2c1,CC(C)O,316,-0.6550665361940002
Cc1ccc2cc(C)ccc2c1,CC(C)O,323,-0.5383034059946427
Cc1ccc2cc(C)ccc2c1,CC(C)O,331,-0.4317409247640104
Cc1ccc2cc(C)ccc2c1,CC(C)O,336,-0.3385040586276239
<<<<<<< HEAD
Cc1ccc2cc(C)ccc2c1,CC(C)O,342,-0.19804450178218264
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,288,-0.36045948941754463
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,292,-0.2967311131212543
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,298,-0.22671307650861736
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,306,-0.10887817966274589
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,312,-0.020730983753825396
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,319,0.08378310922914421
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,325,0.18777966400086213
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,332,0.28576222855265404
=======
Cc1ccc2cc(C)ccc2c1,CC(C)O,342,-0.1980445017821826
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,288,-0.3604594894175446
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,292,-0.2967311131212543
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,298,-0.2267130765086173
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,306,-0.1088781796627458
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,312,-0.0207309837538253
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,319,0.0837831092291442
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,325,0.1877796640008621
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,332,0.285762228552654
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc2cc(C)ccc2c1,CCOC(C)=O,339,0.3900473805264587
Cc1ccc2ccccc2c1,C1COCCO1,278,0.7937490463309245
Cc1ccc2ccccc2c1,C1COCCO1,283,0.8286408015304833
Cc1ccc2ccccc2c1,C1COCCO1,288,0.8311421000868783
Cc1ccc2ccccc2c1,C1COCCO1,293,0.8823694297799702
Cc1ccc2ccccc2c1,C1COCCO1,298,0.9279662762699332
<<<<<<< HEAD
Cc1ccc2ccccc2c1,C1COCCO1,303,0.9769568173619229
Cc1ccc2ccccc2c1,CC(C)=O,278,0.48164050645900364
=======
Cc1ccc2ccccc2c1,C1COCCO1,303,0.9769568173619227
Cc1ccc2ccccc2c1,CC(C)=O,278,0.4816405064590036
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc2ccccc2c1,CC(C)=O,283,0.5967270935902458
Cc1ccc2ccccc2c1,CC(C)=O,288,0.7023170758448009
Cc1ccc2ccccc2c1,CC(C)=O,293,0.8186710188299959
Cc1ccc2ccccc2c1,CC(C)=O,298,0.8996821312924795
Cc1ccc2ccccc2c1,CC(C)=O,303,0.9975351325068562
Cc1ccc2ccccc2c1,CC(C)O,278,-0.433842693289079
<<<<<<< HEAD
Cc1ccc2ccccc2c1,CC(C)O,283,-0.17226865026029733
Cc1ccc2ccccc2c1,CC(C)O,288,0.005755654185104891
Cc1ccc2ccccc2c1,CC(C)O,293,0.24177465798132336
Cc1ccc2ccccc2c1,CC(C)O,298,0.48228864292673
Cc1ccc2ccccc2c1,CC(C)O,303,0.7449595903938003
Cc1ccc2ccccc2c1,CCCCO,278,-0.180545713087794
Cc1ccc2ccccc2c1,CCCCO,283,-0.05804262114126858
Cc1ccc2ccccc2c1,CCCCO,288,0.1550149559965489
Cc1ccc2ccccc2c1,CCCCO,293,0.38644898833738645
Cc1ccc2ccccc2c1,CCCCO,298,0.604051002954809
Cc1ccc2ccccc2c1,CCCCO,303,0.8654691716173353
Cc1ccc2ccccc2c1,CCO,278,-0.16887686558415907
Cc1ccc2ccccc2c1,CCO,283,0.0018154824868440642
Cc1ccc2ccccc2c1,CCO,288,0.2731982046544361
Cc1ccc2ccccc2c1,CCO,293,0.40296128030253714
=======
Cc1ccc2ccccc2c1,CC(C)O,283,-0.1722686502602973
Cc1ccc2ccccc2c1,CC(C)O,288,0.0057556541851048
Cc1ccc2ccccc2c1,CC(C)O,293,0.2417746579813233
Cc1ccc2ccccc2c1,CC(C)O,298,0.48228864292673
Cc1ccc2ccccc2c1,CC(C)O,303,0.7449595903938003
Cc1ccc2ccccc2c1,CCCCO,278,-0.180545713087794
Cc1ccc2ccccc2c1,CCCCO,283,-0.0580426211412685
Cc1ccc2ccccc2c1,CCCCO,288,0.1550149559965489
Cc1ccc2ccccc2c1,CCCCO,293,0.3864489883373864
Cc1ccc2ccccc2c1,CCCCO,298,0.604051002954809
Cc1ccc2ccccc2c1,CCCCO,303,0.8654691716173353
Cc1ccc2ccccc2c1,CCO,278,-0.168876865584159
Cc1ccc2ccccc2c1,CCO,283,0.001815482486844
Cc1ccc2ccccc2c1,CCO,288,0.2731982046544361
Cc1ccc2ccccc2c1,CCO,293,0.4029612803025371
>>>>>>> f6fd5201bcf4b9a6d9c8fc47d9deec9401da8cf7
Cc1ccc2ccccc2c1,CCO,298,0.6899475876986415
Cc1ccc2ccccc2c1,CCO,303,0.8900748685424786
Cc1cccc(C(=O)O)c1N,C1CCCCC1,283,-3.079548732677524
Cc1cccc(C(=O)O)c1N,C1CCCCC1,288,-2.969250378733591
Cc1cccc(C(=O)O)c1N,C1CCCCC1,293,-2.8481438611642274
Cc1cccc(C(=O)O)c1N,C1CCCCC1,298,-2.7277568812831343
Cc1cccc(C(=O)O)c1N,C1CCCCC1,303,-2.6069803725845375
Cc1cccc(C(=O)O)c1N,C1CCCCC1,308,-2.4977394703030424
Cc1cccc(C(=O)O)c1N,C1CCCCC1,313,-2.3878355182483357
Cc1cccc(C(=O)O)c1N,C1CCCCC1,318,-2.2849493832357264
<<<<<<< HEAD
Cc1cccc(C(=O)O)c1N,C1COCCO1,288,0.10368018375217708
Cc1cccc(C(=O)O)c1N,C1COCCO1,293,0.13701198806640555
Cc1cccc(C(=O)O)c1N,C1COCCO1,298,0.17001955768080054
Cc1cccc(C(=O)O)c1N,C1COCCO1,303,0.2012919201153305
Cc1cccc(C(=O)O)c1N,C1COCCO1,308,0.23188535129012106
Cc1cccc(C(=O)O)c1N,C1COCCO1,313,0.26066809735063295
Cc1cccc(C(=O)O)c1N,C1COCCO1,318,0.28962546738637424
